Date,Hour,Commune Montreuil,IRIS 930480204,IRIS 930480205,IRIS 930480206,IRIS 930480401,IRIS 930480604,Total
2020-09-20,05:00:00,81841,15557,14106,7244,1841,714,121303
2020-09-20,05:30:00,90058,14626,12458,6848,2310,646,126946
2020-09-20,06:00:00,87611,11395,8529,7207,2266,477,117485
2020-09-20,06:30:00,95111,12329,11971,8101,2834,4777,135123
2020-09-20,07:00:00,96090,10009,12012,8192,2514,5859,134676
2020-09-20,07:30:00,96087,10076,11272,7735,2040,6178,133388
2020-09-20,08:00:00,98790,11199,11506,7758,2389,6266,137908
2020-09-20,08:30:00,102682,11494,12555,8904,2904,6474,145013
2020-09-20,09:00:00,105471,12051,12973,9506,3089,6399,149489
2020-09-20,09:30:00,110766,13260,14559,10589,3360,8371,160905
2020-09-20,10:00:00,115063,14047,15947,11399,3886,9851,170193
2020-09-20,10:30:00,115209,14949,16372,11455,4295,9944,172224
2020-09-20,11:00:00,120744,15830,17547,12782,4409,14025,185337
2020-09-20,11:30:00,123893,16275,19278,14331,4775,12173,190725
2020-09-20,12:00:00,128844,17337,20856,14572,4826,13334,199769
2020-09-20,12:30:00,129542,17081,20249,15243,4590,12939,199644
2020-09-20,13:00:00,126331,17237,19197,14224,4314,12763,194066
2020-09-20,13:30:00,122725,15852,17985,13263,4867,12134,186826
2020-09-20,14:00:00,122712,14488,17940,13813,4916,12906,186775
2020-09-20,14:30:00,125105,15904,18399,12655,4364,14557,190984
2020-09-20,15:00:00,125787,16107,18391,12707,4926,12029,189947
2020-09-20,15:30:00,125690,15454,18677,12923,4906,12165,189815
2020-09-20,16:00:00,128226,15858,19432,13553,4933,13025,195027
2020-09-20,16:30:00,125731,15539,19036,13320,5295,12911,191832
2020-09-20,17:00:00,126201,15981,19361,13276,5561,12827,193207
2020-09-20,17:30:00,127634,15365,18580,13593,5243,13801,194216
2020-09-20,18:00:00,130399,16200,19377,15074,5169,17689,203908
2020-09-20,18:30:00,134181,16736,20552,15934,5908,15143,208454
2020-09-20,19:00:00,135208,17320,21252,16297,5933,14514,210524
2020-09-20,19:30:00,137233,17605,20999,16598,6104,15859,214398
2020-09-20,20:00:00,138165,18413,20309,15193,5277,14391,211748
2020-09-20,20:30:00,136749,17880,21450,15219,5672,14380,211350
2020-09-20,21:00:00,137571,16890,19566,14818,5879,14703,209427
2020-09-20,21:30:00,135902,17078,19160,13901,5113,13745,204899
2020-09-20,22:00:00,135568,17689,19481,13903,4571,12973,204185
2020-09-20,22:30:00,130812,16340,17955,12288,5260,11331,193986
2020-09-20,23:00:00,130705,15285,16904,11636,4950,10844,190324
2020-09-20,23:30:00,128750,15895,16551,11481,4872,11666,189215
2020-09-21,00:00:00,121042,13971,16274,12894,3915,12397,180493
2020-09-21,00:30:00,122088,15520,15902,10937,3756,12665,180868
2020-09-21,01:00:00,112206,15265,14825,7688,4221,10628,164833
2020-09-21,01:30:00,110381,16254,14484,6383,3130,6360,156992
2020-09-21,02:00:00,105491,15766,14498,6125,3266,4429,149575
2020-09-21,02:30:00,101715,14838,13901,6237,2805,4464,143960
2020-09-21,03:00:00,101280,15562,14978,6680,1773,4034,144307
2020-09-21,03:30:00,92092,14015,13890,7763,1764,703,130227
2020-09-21,04:00:00,90038,14468,13554,7613,1883,737,128293
2020-09-21,04:30:00,86113,14701,15000,8301,1750,701,126566
2020-09-21,05:00:00,81210,12849,12309,9117,1900,714,118099
2020-09-21,05:30:00,83148,11538,10309,9396,1886,722,116999
2020-09-21,06:00:00,83734,11739,11057,6628,2052,1428,116638
2020-09-21,06:30:00,103876,13148,12300,8052,1972,6694,146042
2020-09-21,07:00:00,108760,11332,11827,8983,2213,8260,151375
2020-09-21,07:30:00,116609,11813,13261,10586,2733,9939,164941
2020-09-21,08:00:00,129204,14220,15248,12302,3443,12118,186535
2020-09-21,08:30:00,134475,15591,17206,13347,4018,15233,199870
2020-09-21,09:00:00,138351,16583,18491,14656,5582,16886,210549
2020-09-21,09:30:00,140655,17860,19693,15521,4530,18885,217144
2020-09-21,10:00:00,140227,17049,20281,15018,4797,16714,214086
2020-09-21,10:30:00,134186,17504,18602,13863,5141,15289,204585
2020-09-21,11:00:00,127459,15870,17950,12537,5577,14748,194141
2020-09-21,11:30:00,131640,15308,18021,13124,4886,15015,197994
2020-09-21,12:00:00,130687,15103,17924,13382,4766,14658,196520
2020-09-21,12:30:00,137000,17509,20431,15829,5875,17481,214125
2020-09-21,13:00:00,137710,17162,20147,16175,5636,17946,214776
2020-09-21,13:30:00,135122,16372,18689,14281,5018,15985,205467
2020-09-21,14:00:00,134851,16582,19471,15247,5226,17432,208809
2020-09-21,14:30:00,135627,16810,18231,14565,4896,15431,205560
2020-09-21,15:00:00,132774,16762,17219,13204,5233,14454,199646
2020-09-21,15:30:00,129956,14643,15966,12748,4271,14224,191808
2020-09-21,16:00:00,132282,15411,17424,13045,5026,14698,197886
2020-09-21,16:30:00,135924,16989,19335,13158,5640,15250,206296
2020-09-21,17:00:00,132050,16469,19455,14468,5673,16951,205066
2020-09-21,17:30:00,132563,17660,21217,16418,5995,18026,211879
2020-09-21,18:00:00,138012,17564,22746,18323,6225,19714,222584
2020-09-21,18:30:00,143327,17593,25515,21073,5722,21488,234718
2020-09-21,19:00:00,141391,18783,23265,18985,6047,18970,227441
2020-09-21,19:30:00,140576,18706,23206,17221,6141,18315,224165
2020-09-21,20:00:00,141079,18229,22722,16623,6545,16689,221887
2020-09-21,20:30:00,139572,18680,21974,15816,5964,15154,217160
2020-09-21,21:00:00,135788,17443,19907,14370,5173,14693,207374
2020-09-21,21:30:00,132980,17089,19164,13598,4956,13807,201594
2020-09-21,22:00:00,131658,17482,19135,13143,5294,12703,199415
2020-09-21,22:30:00,130047,17131,18353,12041,5044,11988,194604
2020-09-21,23:00:00,127693,16174,17184,12071,5377,11986,190485
2020-09-21,23:30:00,128503,14720,16221,11979,4693,12027,188143
2020-09-22,00:00:00,126834,15629,16846,12198,5026,11994,188527
2020-09-22,00:30:00,120760,14457,15307,10358,4154,11247,176283
2020-09-22,01:00:00,109717,12559,12986,4240,4047,8093,151642
2020-09-22,01:30:00,104622,8480,12568,7073,4252,7065,144060
2020-09-22,02:00:00,102452,14466,12677,5844,5480,664,141583
2020-09-22,02:30:00,96102,11478,13011,5742,4345,651,131329
2020-09-22,03:00:00,91387,9663,12597,5645,3798,3538,126628
2020-09-22,03:30:00,86628,11811,11074,5245,1262,3125,119145
2020-09-22,04:00:00,80328,11721,1429,1506,1003,1011,96998
2020-09-22,04:30:00,80053,11688,1747,410,957,410,95265
2020-09-22,05:00:00,79318,12564,8591,422,1520,422,102837
2020-09-22,05:30:00,79050,3085,3874,2363,955,1130,90457
2020-09-22,06:00:00,79455,2814,1780,2189,1452,1304,88994
2020-09-22,06:30:00,89714,10635,10237,7003,1719,5839,125147
2020-09-22,07:00:00,91994,9466,10119,7104,1811,6481,126975
2020-09-22,07:30:00,95384,10128,11202,8210,1143,7577,133644
2020-09-22,08:00:00,102023,10218,11616,8903,1991,1730,136481
2020-09-22,08:30:00,109528,3791,3303,1664,2135,3285,123706
2020-09-22,09:00:00,115059,4799,3995,2701,4410,4184,135148
2020-09-22,09:30:00,117691,9031,5945,12228,5946,4161,155002
2020-09-22,10:00:00,107754,17302,14544,10934,4956,12316,167806
2020-09-22,10:30:00,123938,13641,16669,12435,3874,13824,184381
2020-09-22,11:00:00,130167,15961,17773,13390,3988,14795,196074
2020-09-22,11:30:00,130250,15845,18585,13195,4997,15008,197880
2020-09-22,12:00:00,129854,16233,18190,13532,5344,15252,198405
2020-09-22,12:30:00,132846,17164,19723,16037,5761,17205,208736
2020-09-22,13:00:00,136951,17058,20889,16577,5659,16621,213755
2020-09-22,13:30:00,139397,17949,21261,17343,5898,18168,220016
2020-09-22,14:00:00,135015,17483,20667,16038,5813,16491,211507
2020-09-22,14:30:00,130582,16023,19456,14637,5810,15910,202418
2020-09-22,15:00:00,129856,15101,17845,14238,5250,14350,196640
2020-09-22,15:30:00,126762,15394,17350,13868,4634,15361,193369
2020-09-22,16:00:00,128777,16241,18831,14349,5817,15007,199022
2020-09-22,16:30:00,129394,16235,19923,15457,5455,16365,202829
2020-09-22,17:00:00,127764,16231,19920,16103,5374,16904,202296
2020-09-22,17:30:00,130579,16107,18730,16360,4755,17179,203710
2020-09-22,18:00:00,129235,15116,20867,17658,5071,17807,205754
2020-09-22,18:30:00,130003,15511,20397,16853,4848,16572,204184
2020-09-22,19:00:00,138942,17699,23912,19931,5972,20392,226848
2020-09-22,19:30:00,142063,18398,21734,17414,5929,17530,223068
2020-09-22,20:00:00,136227,17464,22103,18347,5598,17795,217534
2020-09-22,20:30:00,133709,16727,19554,15834,5604,15944,207372
2020-09-22,21:00:00,133227,16046,20057,15017,5744,14348,204439
2020-09-22,21:30:00,129573,17130,19951,14242,5477,12962,199335
2020-09-22,22:00:00,131041,16453,18895,13457,5073,12699,197618
2020-09-22,22:30:00,130532,17134,17981,12024,4623,11453,193747
2020-09-22,23:00:00,129749,16213,17944,11944,5122,11644,192616
2020-09-22,23:30:00,127552,15320,17737,11634,4923,10567,187733
2020-09-23,00:00:00,126116,14923,16205,10988,4923,10905,184060
2020-09-23,00:30:00,125226,15066,17491,10825,5727,10486,184821
2020-09-23,01:00:00,116840,13241,12986,10060,4960,8363,166450
2020-09-23,01:30:00,113797,16185,14703,7654,4728,8288,165355
2020-09-23,02:00:00,107981,16282,10700,5131,4276,9402,153772
2020-09-23,02:30:00,96845,17714,10677,4904,3440,9037,142617
2020-09-23,03:00:00,93120,17228,9820,5498,2836,8090,136592
2020-09-23,03:30:00,89347,16465,7993,5668,1646,3755,124874
2020-09-23,04:00:00,86746,15544,7598,269,1328,692,112177
2020-09-23,04:30:00,85399,15768,7406,255,1644,689,111161
2020-09-23,05:00:00,91646,17174,8070,304,1809,624,119627
2020-09-23,05:30:00,94451,17052,7886,264,1739,580,121972
2020-09-23,06:00:00,95308,17012,8365,436,1540,1000,123661
2020-09-23,06:30:00,106806,13527,11582,7107,2192,6627,147841
2020-09-23,07:00:00,112371,11581,12177,8053,2549,8031,154762
2020-09-23,07:30:00,119801,13298,15161,10189,2938,9501,170888
2020-09-23,08:00:00,126779,13704,14663,11097,2621,11471,180335
2020-09-23,08:30:00,133042,13846,16770,13447,3810,15186,196101
2020-09-23,09:00:00,138019,15639,19098,14236,4246,16500,207738
2020-09-23,09:30:00,139189,17230,19827,14860,4835,15373,211314
2020-09-23,10:00:00,139958,17294,18558,13017,5471,15316,209614
2020-09-23,10:30:00,130583,16607,16660,11237,5417,13461,193965
2020-09-23,11:00:00,127391,14540,17825,13228,5125,14295,192404
2020-09-23,11:30:00,131305,15870,18305,12498,4833,14069,196880
2020-09-23,12:00:00,124295,15756,18271,12244,4719,14261,189546
2020-09-23,12:30:00,130213,16212,19319,13748,5531,16310,201333
2020-09-23,13:00:00,135900,17991,20885,16331,5880,18026,215013
2020-09-23,13:30:00,136431,18523,22095,17235,6039,17891,218214
2020-09-23,14:00:00,132183,18090,20885,15493,5319,15795,207765
2020-09-23,14:30:00,128928,17214,19620,13513,5294,14514,199083
2020-09-23,15:00:00,133824,16779,19733,13276,5250,14709,203571
2020-09-23,15:30:00,129018,16644,19085,13637,5216,15305,198905
2020-09-23,16:00:00,125733,16029,18144,12094,4850,14028,190878
2020-09-23,16:30:00,129603,15915,18976,13946,5339,14476,198255
2020-09-23,17:00:00,133397,16101,20508,16334,5265,16943,208548
2020-09-23,17:30:00,132611,16848,21501,16655,6037,18077,211729
2020-09-23,18:00:00,130480,17118,21396,16285,6203,17805,209287
2020-09-23,18:30:00,135894,16620,21544,16915,6140,18455,215568
2020-09-23,19:00:00,139795,16414,20722,16314,5565,18217,217027
2020-09-23,19:30:00,142272,17005,21432,17337,5337,18683,222066
2020-09-23,20:00:00,136459,17681,21459,16530,5574,17590,215293
2020-09-23,20:30:00,134984,17543,20285,14605,6640,16287,210344
2020-09-23,21:00:00,136260,17529,19463,14218,6191,14246,207907
2020-09-23,21:30:00,129156,16606,17920,11825,5495,11716,192718
2020-09-23,22:00:00,126501,15554,16821,11113,5300,11685,186974
2020-09-23,22:30:00,126718,16260,17641,11178,5377,11255,188429
2020-09-23,23:00:00,130629,15978,16532,11374,5154,11828,191495
2020-09-23,23:30:00,127263,15407,16491,11363,5411,11747,187682
2020-09-24,00:00:00,122323,14145,14754,10147,4431,10943,176743
2020-09-24,00:30:00,120727,13737,15227,9414,4244,10238,173587
2020-09-24,01:00:00,116967,12554,13203,7121,4920,8862,163627
2020-09-24,01:30:00,109197,12656,12695,7891,3908,10318,156665
2020-09-24,02:00:00,105437,15427,15078,6291,3911,4991,151135
2020-09-24,02:30:00,100565,14650,14455,6076,3188,2689,141623
2020-09-24,03:00:00,95462,14311,14370,6042,3170,678,134033
2020-09-24,03:30:00,91521,14275,14285,5705,3213,591,129590
2020-09-24,04:00:00,88579,13200,13612,6095,3161,568,125215
2020-09-24,04:30:00,87076,13438,13001,5848,2540,388,122291
2020-09-24,05:00:00,88576,13642,12232,5859,1556,450,122315
2020-09-24,05:30:00,90014,13330,12136,7024,2000,714,125218
2020-09-24,06:00:00,92434,11349,9371,8051,1798,1299,124302
2020-09-24,06:30:00,106032,11776,12090,9072,2280,6321,147571
2020-09-24,07:00:00,111617,11371,12258,8726,2571,7351,153894
2020-09-24,07:30:00,115853,12867,13691,9725,3599,8962,164697
2020-09-24,08:00:00,126384,12744,14722,11309,3593,11182,179934
2020-09-24,08:30:00,135664,15540,18930,14957,4588,15851,205530
2020-09-24,09:00:00,142686,17063,19667,16031,5227,16716,217390
2020-09-24,09:30:00,143319,17733,22089,16825,5638,18186,223790
2020-09-24,10:00:00,134618,16729,18684,13201,5137,14322,202691
2020-09-24,10:30:00,136986,16718,18778,13659,4488,14642,205271
2020-09-24,11:00:00,131405,16453,19121,13707,5146,15002,200834
2020-09-24,11:30:00,134274,16937,19061,13824,5672,15526,205294
2020-09-24,12:00:00,130599,16367,18565,12591,5985,14418,198525
2020-09-24,12:30:00,132120,17293,18448,13776,5606,15339,202582
2020-09-24,13:00:00,132716,17008,20361,14786,5162,16545,206578
2020-09-24,13:30:00,136365,16836,20145,15055,5778,16000,210179
2020-09-24,14:00:00,137913,16123,20716,16467,5237,17411,213867
2020-09-24,14:30:00,127913,16935,19833,13787,6088,16255,200811
2020-09-24,15:00:00,134817,15891,18619,12956,5105,14891,202279
2020-09-24,15:30:00,127605,15638,18740,13415,5106,15048,195552
2020-09-24,16:00:00,128408,16979,19478,14235,5689,15871,200660
2020-09-24,16:30:00,129545,14740,17686,13840,5337,16085,197233
2020-09-24,17:00:00,133208,16398,19812,14204,5640,16196,205458
2020-09-24,17:30:00,130433,15695,21023,15606,5657,16721,205135
2020-09-24,18:00:00,137830,18079,21500,16735,5383,17037,216564
2020-09-24,18:30:00,139075,18885,22381,18093,6004,18784,223222
2020-09-24,19:00:00,139585,17466,21847,17857,6266,18591,221612
2020-09-24,19:30:00,140233,17101,21004,17485,5753,18063,219639
2020-09-24,20:00:00,136099,16488,20236,16300,5825,16333,211281
2020-09-24,20:30:00,136290,16999,19072,14612,5346,14378,206697
2020-09-24,21:00:00,132623,16482,19304,13865,5749,13613,201636
2020-09-24,21:30:00,130957,16146,18449,12112,5684,11880,195228
2020-09-24,22:00:00,127024,15636,17234,11025,5684,11940,188543
2020-09-24,22:30:00,126608,15765,16443,10606,4993,11759,186174
2020-09-24,23:00:00,128950,15491,15466,11248,4905,11713,187773
2020-09-24,23:30:00,125682,16030,16442,11484,5283,11418,186339
2020-09-25,00:00:00,126889,15329,17293,11339,5230,11852,187932
2020-09-25,00:30:00,127125,15329,16943,10268,4353,10801,184819
2020-09-25,01:00:00,115708,12807,14484,7036,4846,7865,162746
2020-09-25,01:30:00,109267,14657,14441,6180,4950,4623,154118
2020-09-25,02:00:00,103804,15706,14285,6388,3829,4421,148433
2020-09-25,02:30:00,100114,14750,13841,6307,3746,4604,143362
2020-09-25,03:00:00,95979,15030,14139,6226,3523,4533,139430
2020-09-25,03:30:00,95234,14252,13549,5945,2679,4710,136369
2020-09-25,04:00:00,92027,14716,12762,5554,2276,1557,128892
2020-09-25,04:30:00,88680,14677,11791,4915,1821,4004,125888
2020-09-25,05:00:00,83950,15198,8219,502,1619,1078,110566
2020-09-25,05:30:00,85727,16035,8884,437,1453,1002,113538
2020-09-25,06:00:00,89178,16501,9116,748,1695,1259,118497
2020-09-25,06:30:00,103883,13622,12414,7631,1812,7633,146995
2020-09-25,07:00:00,108667,11735,12086,7823,2042,8058,150411
2020-09-25,07:30:00,115029,12497,14058,9938,2863,9994,164379
2020-09-25,08:00:00,127841,12856,14703,11051,3850,11250,181551
2020-09-25,08:30:00,138750,14809,18051,13036,4217,14469,203332
2020-09-25,09:00:00,142855,16687,18512,13606,5100,15905,212665
2020-09-25,09:30:00,140061,18302,20163,14562,5338,17382,215808
2020-09-25,10:00:00,136098,16263,18029,12989,4811,14991,203181
2020-09-25,10:30:00,132122,16493,18008,12805,5323,14611,199362
2020-09-25,11:00:00,136266,17403,19259,13536,5412,15943,207819
2020-09-25,11:30:00,132688,17189,17933,12131,5153,14433,199527
2020-09-25,12:00:00,135490,16206,18645,13310,4746,15816,204213
2020-09-25,12:30:00,131895,17575,19753,13713,5184,15302,203422
2020-09-25,13:00:00,134884,18718,20616,13468,5898,14491,208075
2020-09-25,13:30:00,135212,17736,20028,14023,5133,15640,207772
2020-09-25,14:00:00,132605,16679,20534,14402,4977,15504,204701
2020-09-25,14:30:00,124826,16095,17627,12223,5432,13625,189828
2020-09-25,15:00:00,128600,15822,18895,13258,5351,15625,197551
2020-09-25,15:30:00,122793,15674,17885,12131,4655,13850,186988
2020-09-25,16:00:00,128156,16552,19831,13550,6064,15356,199509
2020-09-25,16:30:00,122715,16399,19427,13004,5722,15197,192464
2020-09-25,17:00:00,126714,16086,21682,16274,5359,18259,204374
2020-09-25,17:30:00,129576,17166,21105,15322,5761,17906,206836
2020-09-25,18:00:00,129818,16650,20501,16120,5335,17391,205815
2020-09-25,18:30:00,129542,17180,21550,17347,5621,17398,208638
2020-09-25,19:00:00,135994,17397,22081,18238,6225,19282,219217
2020-09-25,19:30:00,130620,17925,21954,16658,5981,16666,209804
2020-09-25,20:00:00,135636,17860,20845,15907,6297,16548,213093
2020-09-25,20:30:00,131663,18498,21045,15238,6506,15645,208595
2020-09-25,21:00:00,131069,17911,20264,14182,6175,14188,203789
2020-09-25,21:30:00,124564,16403,19813,13452,5560,13556,193348
2020-09-25,22:00:00,122968,16055,18209,12025,5407,12419,187083
2020-09-25,22:30:00,120047,15061,17472,11241,5006,11461,180288
2020-09-25,23:00:00,121907,15134,17723,11705,5308,11674,183451
2020-09-25,23:30:00,120430,14402,17345,11484,5691,12751,182103
2020-09-26,00:00:00,117009,14238,16129,11530,4306,11790,175002
2020-09-26,00:30:00,118729,14176,14769,9654,4327,11066,172721
2020-09-26,01:00:00,110613,13464,13867,7078,2597,9358,156977
2020-09-26,01:30:00,109335,12547,13703,7178,1205,8391,152359
2020-09-26,02:00:00,104305,14627,14884,7367,5480,7986,154649
2020-09-26,02:30:00,99662,15605,15736,7466,2288,1087,141844
2020-09-26,03:00:00,95296,14961,14885,7415,2244,1076,135877
2020-09-26,03:30:00,90572,13697,11842,5449,1327,1288,124175
2020-09-26,04:00:00,90420,14642,7724,266,1477,880,115409
2020-09-26,04:30:00,89099,13675,7380,258,1725,870,113007
2020-09-26,05:00:00,85207,13216,7032,439,1139,931,107964
2020-09-26,05:30:00,84928,14018,7359,279,1553,1039,109176
2020-09-26,06:00:00,85093,13934,7213,293,1285,778,108596
2020-09-26,06:30:00,94614,11641,10062,6980,1533,6494,131324
2020-09-26,07:00:00,95071,9525,9383,7623,1318,6865,129785
2020-09-26,07:30:00,95299,8715,9751,7800,1432,6946,129943
2020-09-26,08:00:00,101917,8767,10262,8223,1895,7542,138606
2020-09-26,08:30:00,104558,9330,10599,9001,1485,8642,143615
2020-09-26,09:00:00,111380,11634,12730,9960,2955,10984,159643
2020-09-26,09:30:00,115027,12826,14566,11800,3240,11889,169348
2020-09-26,10:00:00,122092,14125,17068,13315,4240,13075,183915
2020-09-26,10:30:00,125083,14641,17506,14260,3776,14240,189506
2020-09-26,11:00:00,126452,14805,18979,13344,3915,15189,192684
2020-09-26,11:30:00,124729,16490,18268,13446,4825,16858,194616
2020-09-26,12:00:00,127262,15914,18131,13278,4496,16655,195736
2020-09-26,12:30:00,131270,16417,20330,16238,5009,16126,205390
2020-09-26,13:00:00,133206,17742,20667,16584,4509,15432,208140
2020-09-26,13:30:00,130264,17841,21885,16325,5394,18145,209854
